Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,湛江,09:00,09:00,00:00,-
2,遂溪,09:23,09:26,00:23,27
3,廉江,09:47,09:50,00:44,52
4,文地,10:24,10:27,01:18,96
5,陆川,10:58,11:03,01:49,139
6,玉林,11:36,12:03,02:22,175
7,北流,12:25,12:29,02:44,200
8,容县,12:52,12:57,03:07,227
9,岑溪,13:52,13:55,04:02,274
10,梧州,14:53,14:59,05:00,354
11,贺州,16:32,16:43,06:33,489
12,富川,17:23,17:26,07:13,534
13,江华,18:07,18:12,07:54,585
14,江永,18:31,18:37,08:13,607
15,道州,18:53,18:58,08:29,629
16,双牌,19:55,19:59,09:26,690
17,永州,20:42,21:02,10:09,816
18,邵阳,22:17,22:23,11:24,877
19,邵东,22:46,22:55,11:47,1063
20,娄底,23:46,00:06,12:38,886
21,湘潭,01:14,01:18,13:46,985
22,长沙,02:21,02:43,14:49,1138
23,岳阳,04:30,04:42,16:36,1285
24,赤壁,06:06,06:17,18:00,1307
25,武昌,08:28,08:28,20:11,1500
