Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,----,23:18,00:00,-
2,商南,02:38,02:40,03:20,132
3,南阳,04:39,05:14,05:19,-
4,唐河,06:09,06:12,06:14,510
5,信阳,08:11,08:36,08:13,655
6,息县,09:29,09:31,09:06,728
7,潢川,10:04,10:14,09:39,759
8,光山,10:29,10:34,09:54,764
9,麻城,11:40,11:50,11:00,879
10,黄州,12:30,12:34,11:40,946
11,浠水,12:58,13:12,12:04,975
12,南昌,16:15,16:35,15:07,1187
13,向塘,16:56,17:11,15:28,1215
14,吉安,19:10,19:13,17:27,1413
15,赣州,21:17,21:21,19:31,1599
16,龙川,00:58,01:01,23:08,1840
17,河源,01:55,02:01,24:02,1915
18,惠州,02:52,02:58,24:53,1995
19,东莞东,03:42,03:50,25:37,2049
20,深圳,04:37,04:37,26:24,2198
