Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,鹤岗,14:55,14:55,00:00,-
2,鹤立,15:35,15:38,00:40,36
3,佳木斯,16:08,16:31,01:10,68
4,汤原,17:06,17:09,01:45,118
5,浩良河,17:34,17:36,02:10,155
6,南岔,18:25,18:30,02:59,221
7,朗乡,19:08,19:10,03:37,268
8,庆安,20:39,20:43,05:06,396
9,绥化,21:26,21:32,05:49,450
10,兴隆镇,21:53,21:55,06:10,478
11,哈尔滨东,22:57,23:34,07:12,578
12,长春,02:32,02:44,10:10,833
13,四平,04:04,04:16,11:30,948
14,开原,05:17,05:20,12:31,1032
15,铁岭,05:43,05:47,12:54,1066
16,沈阳北,07:00,07:08,14:07,1133
17,沈阳,07:16,07:27,14:15,1136
18,苏家屯,07:43,07:57,14:31,1152
19,辽阳,08:29,08:44,15:03,1200
20,鞍山,09:02,09:05,15:21,1225
21,海城,09:30,09:34,15:46,1261
22,大石桥,10:08,10:14,16:20,1293
23,盖州,10:33,10:35,16:39,1323
24,熊岳城,10:55,10:57,16:59,1354
25,瓦房店,11:45,11:48,17:47,1428
26,普兰店,12:08,12:10,18:07,1455
27,金州,12:40,12:42,18:37,1500
28,大连北,12:58,12:58,18:53,1516
