Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,06:01,06:01,00:00,-
2,定西北,06:30,06:32,00:29,5
3,天水南,07:20,07:23,01:17,10
4,宝鸡南,08:05,08:07,01:59,15
5,西安北,08:52,08:58,02:44,182
6,华山北,09:28,09:30,03:14,308
7,渑池南,10:09,10:11,03:53,502
8,洛阳龙门,10:29,10:35,04:11,562
9,郑州东,11:13,11:16,04:49,636
10,商丘,12:09,12:13,05:42,656
11,亳州南,12:38,12:40,06:07,-
12,阜阳西,13:07,13:10,06:34,-
13,寿县,13:38,13:40,07:02,-
14,淮南南,13:50,13:52,07:12,-
15,合肥南,14:30,14:35,07:50,-
16,铜陵北,15:11,15:13,08:26,-
17,黄山北,15:55,15:58,09:08,-
18,婺源,16:19,16:21,09:29,-
19,上饶,16:45,16:47,09:53,-
20,五府山,16:58,17:00,10:04,-
21,南平市,17:23,17:25,10:27,-
22,龙岩,19:14,19:18,12:16,-
23,漳州,20:00,20:02,12:58,-
24,厦门北,20:23,20:23,13:19,-
