Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄,08:22,08:22,00:00,-
2,石家庄东,08:36,08:39,00:14,18
3,辛集南,08:57,08:59,00:32,73
4,衡水北,09:15,09:17,00:48,116
5,景州,09:33,09:35,01:04,160
6,德州东,09:51,09:53,01:20,205
7,禹城东,10:09,10:12,01:36,248
8,齐河,10:25,10:27,01:49,-
9,济南西,10:43,10:47,02:05,298
10,济南,11:04,11:06,02:22,444
11,淄博,11:48,11:50,03:04,558
12,青州市,12:08,12:10,03:22,471
13,潍坊,12:31,12:33,03:43,658
14,即墨北,13:25,13:43,04:35,685
15,夏格庄,13:55,13:57,04:47,-
16,海阳北,14:25,14:27,05:15,782
17,烟台南,14:51,14:53,05:39,841
18,牟平,15:04,15:06,05:50,864
19,威海,15:26,15:26,06:10,914
