Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,东莞东,----,09:26,00:00,-
2,广州,10:41,11:04,01:15,94
3,韶关东,13:45,13:51,03:56,-
4,坪石,14:48,14:58,04:53,-
5,郴州,15:43,15:49,05:38,-
6,衡阳,17:32,17:43,07:21,615
7,株洲,19:36,19:49,09:14,-
8,湘潭,20:14,20:26,09:39,-
9,娄底,21:36,21:42,10:49,-
10,怀化,01:37,01:48,14:44,-
11,秀山,05:06,05:17,18:02,-
12,武隆,08:05,08:11,20:50,-
13,涪陵,08:55,09:00,21:34,-
14,重庆北,11:02,11:24,23:36,1605
15,南充北,13:07,13:12,25:19,-
16,广元,14:59,15:07,27:06,-
17,陇南,16:49,16:51,28:48,-
18,兰州,21:17,21:31,33:14,2732
19,兰州西,21:43,21:43,33:26,-
