Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳,10:53,10:53,00:00,-
2,凯里,13:14,13:19,02:21,188
3,镇远,14:33,14:39,03:35,252
4,玉屏,15:38,15:47,04:34,313
5,怀化,17:22,17:42,06:09,433
6,溆浦,18:57,19:02,07:24,561
7,娄底,21:50,21:56,10:12,772
8,湘潭,23:17,23:23,11:33,871
9,株洲,00:11,00:27,12:21,897
10,鹰潭,05:03,05:23,16:57,1325
11,上饶,06:31,06:35,18:05,1441
12,玉山,06:56,07:00,18:26,1495
13,江山,07:48,07:51,19:14,1541
14,衢州,08:10,08:14,19:33,1552
15,金华,09:14,09:26,20:33,1638
16,金华南,09:39,09:42,20:46,1643
17,武义,10:18,10:30,21:22,1648
18,永康,10:58,11:00,21:50,1669
19,缙云,11:31,11:33,22:21,1702
20,丽水,12:05,12:07,22:53,1734
21,青田,13:25,13:31,24:11,-
22,温州,14:27,14:27,25:07,1870
