Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,08:40,00:00,-
2,乐山,09:32,09:34,00:52,105
3,犍为,09:51,09:53,01:09,-
4,宜宾西,10:23,10:29,01:39,-
5,长宁,10:42,10:44,01:52,-
6,黔西,12:03,12:05,03:11,-
7,贵阳东,12:34,12:44,03:40,646
8,龙里北,13:02,13:04,03:58,695
9,都匀东,13:29,13:31,04:23,762
10,从江,14:19,14:21,05:11,920
11,桂林西,15:09,15:13,05:59,1059
12,阳朔,15:37,15:39,06:23,1131
13,恭城,15:53,15:59,06:37,1165
14,贺州,16:28,16:31,07:06,1242
15,怀集,17:01,17:10,07:36,1339
16,广宁,17:26,17:28,07:52,1385
17,肇庆东,17:45,17:47,08:09,1427
18,佛山西,18:07,18:07,08:29,1470
