Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,07:58,07:58,00:00,-
2,凯里南,08:36,08:38,00:38,5
3,新晃西,09:17,09:19,01:17,15
4,怀化南,09:43,09:46,01:41,103
5,邵阳北,10:27,10:29,02:22,204
6,娄底南,10:45,10:47,02:38,310
7,长沙南,11:21,11:26,03:12,435
8,醴陵东,11:48,11:52,03:34,433
9,萍乡北,12:02,12:04,03:44,540
10,新余北,12:32,12:34,04:12,650
11,高安,12:56,13:02,04:34,681
12,南昌西,13:18,13:24,04:50,777
13,鹰潭北,13:58,14:00,05:24,917
14,上饶,14:26,14:28,05:50,1018
15,衢州,14:56,14:58,06:18,1129
16,金华,15:20,15:22,06:40,1161
17,义乌,15:38,15:40,06:56,1263
18,杭州东,16:13,16:21,07:29,1408
19,德清,16:34,16:36,07:42,1360
20,湖州,16:49,16:51,07:55,1396
21,宜兴,17:08,17:15,08:12,1452
22,溧阳,17:26,17:32,08:23,-
23,溧水,17:48,17:50,08:39,-
24,南京南,18:06,18:06,08:55,1581
