Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,07:34,00:00,-
2,鹤壁东,08:05,08:07,00:31,131
3,安阳东,08:22,08:24,00:46,177
4,邯郸东,08:41,08:50,01:03,237
5,石家庄,09:29,09:39,01:42,412
6,辛集南,10:07,10:09,02:10,485
7,衡水北,10:25,10:27,02:26,528
8,德州东,10:54,10:58,02:53,913
9,平原东,11:09,11:11,03:04,641
10,齐河,11:29,11:31,03:22,-
11,济南东,11:44,11:52,03:35,-
12,淄博北,12:15,12:17,03:58,-
13,潍坊北,12:44,12:46,04:25,-
14,高密北,13:04,13:06,04:43,-
15,海阳北,14:04,14:05,05:41,-
16,烟台南,14:29,14:31,06:05,-
17,牟平,14:42,14:54,06:16,-
18,威海,15:14,15:14,06:36,-
