Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,12:52,12:52,00:00,-
2,余姚,13:33,13:37,00:41,48
3,上虞,14:03,14:07,01:07,80
4,绍兴,14:31,14:35,01:31,108
5,杭州,15:50,16:06,02:46,171
6,德清西,16:44,16:47,03:24,239
7,长兴南,17:25,17:29,04:02,297
8,宣城,18:36,18:41,05:09,411
9,芜湖,19:33,19:39,06:01,475
10,巢湖,20:21,20:25,06:43,552
11,合肥,21:14,21:47,07:32,616
12,六安,22:44,22:48,08:29,655
13,信阳,02:00,02:12,11:41,960
14,唐河,03:57,04:01,13:26,1105
15,镇平,05:13,05:16,14:38,1194
16,内乡,05:38,05:41,15:00,1228
17,西峡,06:09,06:13,15:28,1271
18,丹凤,07:58,08:01,17:13,1396
19,商洛,08:32,08:35,17:44,1435
20,渭南西,10:07,10:10,19:16,-
21,西安,11:43,11:53,20:49,1615
22,咸阳,12:11,12:14,21:07,-
23,杨陵,12:53,12:56,21:46,1700
24,蔡家坡,13:25,13:28,22:15,1745
25,宝鸡,14:07,14:27,22:54,1755
26,天水,16:03,16:06,24:30,1910
27,甘谷,16:48,16:50,25:12,1977
28,陇西,17:39,17:49,26:01,2056
29,定西,18:45,18:47,26:57,2140
30,兰州,20:08,20:08,28:18,2258
