Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,阜阳西,06:30,06:30,00:00,-
2,颍上北,06:46,06:48,00:16,-
3,寿县,07:05,07:07,00:33,-
4,淮南南,07:17,07:19,00:43,-
5,合肥,07:46,07:50,01:10,-
6,全椒,08:29,08:36,01:49,-
7,南京南,08:57,09:03,02:10,-
8,江宁,09:11,09:16,02:18,-
9,瓦屋山,09:33,09:35,02:35,-
10,溧阳,09:46,09:48,02:46,-
11,宜兴,10:00,10:02,02:58,-
12,长兴,10:14,10:16,03:10,-
13,杭州东,10:43,10:47,03:37,-
14,绍兴北,11:05,11:08,03:55,-
15,宁波,11:40,11:46,04:27,-
16,奉化,12:03,12:05,04:44,-
17,临海,12:38,12:41,05:17,-
18,温岭,13:00,13:02,05:36,-
19,雁荡山,13:13,13:15,05:47,-
20,温州南,13:44,13:48,06:16,-
21,苍南,14:12,14:12,06:40,-
