Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长春西,----,11:53,00:00,-
2,四平东,12:19,12:21,00:26,-
3,铁岭西,12:52,12:53,00:57,-
4,沈阳北,13:11,13:14,01:15,298
5,绥中北,15:05,15:07,03:06,-
6,山海关,15:30,15:43,03:29,686
7,秦皇岛,15:57,16:06,03:43,-
8,唐山,16:44,16:49,04:21,-
9,天津西,17:24,17:32,04:56,974
10,沧州西,18:02,18:05,05:26,-
11,济南西,18:51,18:53,06:12,-
12,曲阜东,19:25,19:27,06:44,-
13,徐州东,20:03,20:05,07:20,-
14,滁州,21:07,21:09,08:22,-
15,南京南,21:26,21:28,08:39,-
16,镇江南,21:47,21:52,08:58,-
17,苏州北,22:28,22:30,09:34,-
18,上海虹桥,22:54,22:54,09:58,2182
