Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,----,11:12,00:00,-
2,余姚,11:51,11:54,00:39,48
3,上虞,12:20,12:23,01:05,80
4,绍兴,12:47,12:50,01:29,108
5,诸暨,13:59,14:08,02:38,216
6,义乌,14:34,14:37,03:04,268
7,金华,15:18,15:24,03:45,316
8,衢州,16:18,16:21,04:39,402
9,上饶,17:55,17:59,06:13,437
10,鹰潭,19:08,19:14,07:22,553
11,新余,21:56,22:00,10:04,799
12,宜春,22:36,22:40,10:40,853
13,萍乡,23:24,23:28,11:24,924
14,株洲,00:43,00:57,12:39,974
15,怀化,06:44,06:56,18:26,1445
16,玉屏,09:08,09:12,20:38,1534
17,镇远,10:05,10:09,21:31,1595
18,凯里,11:21,11:27,22:43,1659
19,福泉,12:16,12:20,23:32,1669
20,贵定,12:56,13:02,24:08,1708
21,贵阳,14:20,14:20,25:26,1828
