Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,08:13,08:13,00:00,-
2,鲅鱼圈,08:54,08:55,00:41,149
3,营口东,09:13,09:22,00:59,206
4,盘锦,09:49,09:51,01:26,295
5,锦州南,10:26,10:28,02:01,393
6,山海关,11:23,11:26,02:56,558
7,秦皇岛,11:40,11:45,03:10,574
8,唐山,12:23,12:25,03:48,736
9,天津西,13:00,13:04,04:23,860
10,霸州西,13:34,13:36,04:53,870
11,白洋淀,13:53,13:58,05:10,-
12,保定东,14:13,14:15,05:25,885
13,石家庄,14:51,14:54,06:01,1027
14,高邑西,15:09,15:15,06:16,1078
15,邯郸东,15:44,15:48,06:45,1202
16,鹤壁东,16:15,16:17,07:12,1308
17,新乡东,16:33,16:35,07:28,1372
18,郑州东,16:56,17:00,07:49,1439
19,许昌东,17:22,17:24,08:11,1530
20,漯河西,17:40,17:42,08:27,1594
21,驻马店西,18:00,18:02,08:45,1658
22,信阳东,18:27,18:29,09:10,1776
23,武汉,19:14,19:14,09:55,1975
