Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津,----,13:51,00:00,-
2,唐山,15:11,15:19,01:20,123
3,山海关,17:42,18:05,03:43,278
4,兴城,19:13,19:15,04:51,391
5,葫芦岛,19:32,19:35,05:08,412
6,锦州,20:14,20:20,05:47,471
7,沈阳北,22:58,23:06,08:25,704
8,长春,02:55,03:10,12:14,1004
9,哈尔滨东,06:01,06:50,15:05,1255
10,呼兰,07:16,07:20,15:31,1296
11,康金井,07:39,07:42,15:50,-
12,兴隆镇,08:07,08:09,16:15,1361
13,绥化,08:34,08:40,16:40,1356
14,四方台,09:05,09:07,17:05,-
15,张维屯,09:20,09:22,17:18,-
16,绥棱,09:39,09:46,17:35,-
17,海伦,10:10,10:26,17:59,-
18,海北,11:06,11:08,18:39,-
19,李家,11:45,11:48,19:16,-
20,赵光,12:08,12:11,19:36,-
21,北安,12:36,12:59,20:01,-
22,克山,13:46,13:55,20:48,-
23,依安,14:41,14:51,21:34,-
24,富裕,16:01,16:05,22:44,-
25,塔哈,16:27,16:33,23:06,-
26,齐齐哈尔,16:59,16:59,23:32,1326
