Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,包头,16:53,16:53,00:00,-
2,包头东,17:08,17:12,00:15,16
3,呼和浩特,18:41,18:51,01:44,165
4,呼和浩特东,19:03,19:24,01:56,173
5,卓资东,20:16,20:20,02:48,269
6,集宁南,20:56,21:08,03:24,323
7,丰镇,22:06,22:10,04:22,405
8,大同,22:52,23:03,05:04,450
9,张家口,01:25,01:36,07:26,-
10,北京西,04:54,05:14,10:44,900
11,高碑店,06:09,06:11,11:39,902
12,保定,06:49,06:55,12:17,754
13,石家庄,08:21,08:36,13:43,1069
14,邢台,09:39,09:45,14:46,1208
15,邯郸,10:25,10:33,15:26,1260
16,安阳,11:26,11:30,16:19,1320
17,新乡,12:35,12:39,17:24,1427
18,郑州,13:53,14:15,18:38,1477
19,许昌,15:08,15:12,19:31,1593
20,漯河,15:50,15:53,20:09,1647
21,驻马店,16:35,16:39,20:51,1705
22,信阳,17:38,17:54,21:50,1809
23,广水,18:46,18:49,22:42,1874
24,孝感,19:40,19:43,23:33,1953
25,武昌,21:21,21:42,25:11,2013
26,岳阳,00:50,00:56,28:19,2228
27,长沙,02:23,02:41,29:46,2375
28,衡阳,04:41,04:46,31:46,2561
29,郴州,06:25,06:31,33:25,2738
30,韶关东,08:08,08:17,35:02,2891
31,广州,10:52,10:52,37:37,3112
