Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳,10:13,10:13,00:00,-
2,辽阳,10:37,10:39,00:24,64
3,鞍山西,10:50,10:52,00:35,95
4,盘锦,11:21,11:23,01:04,199
5,锦州南,11:57,12:04,01:38,297
6,山海关,13:03,13:06,02:37,462
7,北戴河,13:28,13:30,02:59,426
8,唐山,14:01,14:07,03:30,503
9,天津西,14:42,14:51,04:05,627
10,德州东,15:45,15:52,04:59,-
11,济南东,16:27,16:30,05:34,-
12,邹平,16:46,16:48,05:50,-
13,淄博北,16:59,17:01,06:01,-
14,青州市北,17:17,17:19,06:17,-
15,潍坊北,17:35,17:37,06:33,-
16,高密北,17:56,17:58,06:52,-
17,青岛西,18:34,18:39,07:28,-
18,董家口,18:56,18:59,07:45,-
19,日照西,19:21,19:24,08:07,-
20,岚山西,19:38,19:41,08:21,-
21,赣榆,20:00,20:02,08:40,-
22,连云港,20:18,20:22,08:56,-
23,响水县,20:54,20:56,09:28,-
24,滨海港,21:07,21:09,09:39,-
25,阜宁东,21:23,21:25,09:53,-
26,射阳,21:34,21:36,10:02,-
27,盐城,21:55,21:55,10:21,-
