Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,10:20,10:20,00:00,-
2,青田,10:39,10:41,00:19,5
3,丽水,11:00,11:02,00:38,84
4,永康南,11:22,11:24,00:58,94
5,金华南,11:43,11:45,01:17,104
6,金华,11:58,12:01,01:30,109
7,衢州,12:23,12:25,01:52,195
8,上饶,12:51,12:53,02:18,306
9,进贤南,13:36,13:38,03:01,-
10,南昌西,13:56,14:01,03:19,552
11,萍乡北,14:56,14:59,04:14,775
12,醴陵东,15:11,15:13,04:26,804
13,长沙南,15:36,15:42,04:49,880
14,娄底南,16:17,16:19,05:24,938
15,溆浦南,16:55,16:57,06:00,1084
16,怀化南,17:18,17:22,06:21,1145
17,三穗,18:02,18:15,07:01,1238
18,凯里南,18:40,18:42,07:26,1243
19,贵阳东,19:16,19:20,08:00,-
20,毕节,20:08,20:10,08:48,-
21,长宁,21:07,21:09,09:45,-
22,宜宾西,21:23,21:23,09:59,-
