Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,23:26,00:00,-
2,吐鲁番,01:27,01:33,02:01,150
3,鄯善,02:55,03:01,03:23,298
4,哈密,05:43,05:53,06:05,535
5,柳园,09:37,09:44,09:49,882
6,玉门,11:47,11:49,11:52,959
7,嘉峪关,13:24,13:32,13:27,1179
8,酒泉,13:51,13:54,13:46,1201
9,清水,14:32,14:35,14:24,1265
10,张掖,16:04,16:10,15:53,1402
11,金昌,18:07,18:13,17:50,1572
12,武威,19:04,19:09,18:41,1646
13,兰州,23:12,23:28,22:44,1754
14,渭源,00:54,01:00,24:10,2087
15,岷县,01:55,02:01,25:05,2169
16,哈达铺,02:23,02:29,25:27,2194
17,陇南,03:48,03:52,26:46,2323
18,广元,05:39,05:55,28:33,2806
19,阆中,07:00,07:08,29:38,-
20,南部,07:23,07:27,29:53,-
21,南充北,08:12,08:17,30:38,2624
22,重庆西,10:16,10:48,32:37,2820
23,遵义,13:34,13:54,35:23,3041
24,贵阳,15:25,15:51,36:54,3283
25,安顺,17:04,17:09,38:07,3380
26,六盘水,19:23,19:33,40:21,3532
27,宣威,21:06,21:12,41:54,3663
28,曲靖,22:11,22:15,42:53,3764
29,昆明,23:49,23:49,44:27,4225
