Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,14:34,00:00,-
2,松江,14:52,14:55,00:18,26
3,嘉兴,15:29,15:35,00:52,80
4,海宁,15:55,15:58,01:12,108
5,杭州东,16:40,16:46,01:54,167
6,诸暨,17:39,17:45,02:47,260
7,义乌,18:17,18:20,03:19,312
8,金华,18:59,19:05,03:58,360
9,衢州,19:57,20:00,04:50,446
10,上饶,21:20,21:24,06:10,481
11,鹰潭,22:34,22:42,07:20,597
12,株洲,03:31,03:59,12:09,1049
13,长沙,04:38,05:03,12:48,1101
14,益阳,06:20,06:26,14:05,1167
15,常德,07:26,07:34,15:05,1268
16,张家界西,09:22,09:32,16:53,-
17,桑植,10:04,10:09,17:25,-
18,龙山北,10:57,11:02,18:13,-
19,来凤,11:13,11:18,18:24,-
20,咸丰,11:42,11:48,18:48,-
21,黔江,12:17,12:23,19:17,1811
22,彭水,13:07,13:12,20:01,1875
23,武隆,13:45,13:49,20:34,1924
24,涪陵,14:43,14:47,21:28,1991
25,重庆北,15:58,15:58,22:39,2091
