Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,商丘,----,17:00,00:00,-
2,宁陵县,17:27,17:31,00:27,35
3,民权,17:45,17:50,00:41,52
4,兰考,18:12,18:17,01:03,88
5,开封,18:48,18:52,01:34,131
6,郑州,19:38,20:02,02:20,203
7,巩义,21:13,21:17,03:31,273
8,偃师,21:36,21:52,03:50,293
9,洛阳,22:19,22:25,04:17,327
10,三门峡,00:24,00:41,06:16,449
11,西安,03:57,04:07,09:32,714
12,宝鸡,06:17,06:24,11:42,854
13,天水,08:02,08:08,13:20,1009
14,甘谷,08:50,08:53,14:02,1109
15,陇西,09:42,09:47,14:51,1155
16,定西,10:43,10:46,15:47,1239
17,兰州,12:24,12:39,17:25,1357
18,兰州西,12:51,12:53,17:37,647
19,武威,16:52,16:58,21:36,1660
20,金昌,17:41,17:47,22:19,1734
21,张掖,19:40,19:46,24:12,1904
22,临泽,20:10,20:14,24:36,1974
23,酒泉,22:01,22:05,26:23,2105
24,疏勒河,00:31,00:33,28:49,2315
25,哈密,06:28,06:45,34:44,2778
26,鄯善,09:16,09:22,37:15,3008
27,吐鲁番,10:40,10:46,38:33,3156
28,乌鲁木齐,12:34,12:34,40:21,3339
