Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,11:39,11:39,00:00,-
2,弥勒,12:07,12:09,00:28,10
3,普者黑,12:43,12:47,01:02,15
4,广南县,13:15,13:17,01:30,20
5,富宁,13:39,13:41,01:52,25
6,百色,14:19,14:23,02:30,30
7,田阳,14:37,14:41,02:44,65
8,田东北,14:51,14:53,02:54,70
9,平果,15:13,15:17,03:14,75
10,南宁,15:55,16:01,03:52,85
11,南宁东,16:12,16:15,04:03,96
12,宾阳,16:40,16:42,04:28,236
13,桂平,17:18,17:20,05:04,484
14,平南南,17:33,17:35,05:17,519
15,梧州南,18:02,18:05,05:44,603
16,云浮东,18:38,18:40,06:17,1145
17,肇庆东,19:00,19:02,06:37,773
18,三水南,19:15,19:17,06:50,798
19,佛山西,19:29,19:32,07:02,1250
20,广州南,19:52,19:52,07:22,689
