Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,安阳,16:14,16:14,00:00,-
2,汤阴,16:31,16:33,00:17,22
3,鹤壁,16:48,16:50,00:32,41
4,卫辉,17:15,17:58,00:57,82
5,新乡,18:18,18:22,01:17,107
6,郑州,19:23,19:34,02:18,187
7,开封,20:20,20:23,03:04,259
8,兰考,20:54,21:15,03:35,302
9,宁陵县,21:49,21:53,04:09,355
10,商丘,22:22,22:28,04:38,390
11,徐州,00:05,00:14,06:15,536
12,蚌埠,02:16,02:21,08:17,700
13,南京,04:20,04:28,10:16,884
14,镇江,05:10,05:57,10:58,948
15,常州,06:41,06:45,11:42,1020
16,无锡,07:12,07:17,12:09,-
17,苏州,07:45,07:49,12:37,1101
18,昆山,08:13,08:17,13:01,1136
19,上海,08:59,08:59,13:43,1185
