Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州南,----,08:24,00:00,-
2,宁德,09:01,09:03,00:37,88
3,霞浦,09:25,09:27,00:59,147
4,福鼎,09:47,09:49,01:19,200
5,平阳,10:11,10:13,01:41,-
6,瑞安,10:22,10:30,01:50,271
7,温州南,10:41,10:45,02:01,294
8,青田,11:04,11:06,02:20,334
9,丽水,11:26,11:28,02:40,384
10,缙云西,11:41,11:43,02:53,413
11,永康南,11:53,11:55,03:03,434
12,武义北,12:07,12:10,03:15,458
13,义乌,12:36,12:38,03:41,522
14,杭州东,13:15,13:20,04:18,706
15,湖州,13:42,13:44,04:40,702
16,宜兴,14:02,14:04,04:58,758
17,瓦屋山,14:23,14:25,05:17,-
18,南京南,14:48,14:48,05:40,980
