Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,08:53,00:00,-
2,秦安,09:58,10:00,01:05,10
3,天水南,10:15,10:19,01:20,10
4,宝鸡南,11:03,11:07,02:04,15
5,西安北,11:53,12:05,02:50,182
6,渭南北,12:22,12:29,03:07,250
7,华山北,12:48,12:51,03:26,308
8,渑池南,13:30,13:32,04:05,502
9,洛阳龙门,13:51,13:53,04:24,562
10,郑州东,14:30,14:40,05:01,636
11,安阳东,15:21,15:27,05:42,1268
12,邢台东,15:55,16:05,06:10,1381
13,石家庄,16:34,16:42,06:39,1503
14,石家庄东,16:56,16:59,06:53,-
15,辛集南,17:18,17:20,07:12,-
16,衡水北,17:36,17:39,07:28,-
17,德州东,18:06,18:12,07:55,-
18,平原东,18:23,18:26,08:06,-
19,禹城东,18:36,18:43,08:16,-
20,济南西,19:07,19:12,08:40,1737
21,济南,19:29,19:31,08:57,1865
22,淄博,20:13,20:15,09:39,-
23,潍坊,20:50,20:52,10:14,-
24,高密,21:19,21:21,10:41,-
25,青岛北,21:55,21:55,11:15,-
