Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南东,11:05,11:12,00:00,-
2,禹城东,11:33,11:38,00:21,-
3,平原东,11:48,11:52,00:31,-
4,德州东,12:03,12:07,00:42,-
5,衡水北,12:34,12:38,01:09,-
6,辛集南,12:54,12:57,01:25,-
7,石家庄,13:25,13:33,01:53,451
8,邢台东,14:02,14:04,02:22,-
9,安阳东,14:32,14:34,02:50,-
10,新乡东,15:00,15:19,03:16,-
11,郑州东,15:41,15:44,03:38,-
12,洛阳龙门,16:21,16:24,04:15,-
13,灵宝西,17:04,17:06,04:55,-
14,渭南北,17:35,17:37,05:24,-
15,西安北,18:00,18:05,05:47,-
16,鄠邑,18:22,18:24,06:04,-
17,洋县西,19:08,19:10,06:48,-
18,汉中,19:28,19:32,07:06,-
19,广元,20:15,20:19,07:49,-
20,江油,20:58,21:00,08:28,-
21,绵阳,21:17,21:20,08:45,-
22,成都东,21:57,21:57,09:22,-
