Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,14:20,14:20,00:00,-
2,凯里南,14:58,15:00,00:38,5
3,三穗,15:25,15:27,01:03,10
4,新晃西,15:46,15:48,01:22,15
5,怀化南,16:13,16:17,01:47,103
6,溆浦南,16:37,16:39,02:07,81
7,娄底南,17:15,17:17,02:43,310
8,长沙南,17:51,17:55,03:17,435
9,醴陵东,18:17,18:30,03:39,433
10,萍乡北,18:40,18:43,03:49,540
11,南昌西,19:38,19:41,04:44,777
12,鹰潭北,20:16,20:19,05:19,917
13,上饶,20:45,20:47,05:45,1018
14,金华,21:34,21:47,06:32,1161
15,义乌,22:03,22:06,06:48,1263
16,杭州东,22:50,22:54,07:32,1408
17,上海虹桥,23:39,23:39,08:17,1513
