Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,08:07,00:00,-
2,鄠邑,08:24,08:26,00:17,45
3,洋县西,09:10,09:12,01:01,193
4,汉中,09:30,09:34,01:19,242
5,广元,10:16,10:20,02:01,380
6,绵阳,11:12,11:14,02:53,545
7,德阳,11:31,11:33,03:10,592
8,成都东,11:57,12:06,03:34,658
9,资中北,12:41,12:44,04:09,-
10,重庆西,13:32,13:38,04:57,738
11,綦江东,14:04,14:06,05:23,-
12,遵义南,15:11,15:14,06:28,986
13,贵阳东,15:53,15:57,07:07,-
14,都匀东,16:35,16:37,07:45,-
15,从江,17:25,17:27,08:33,-
16,三江南,17:47,17:49,08:53,-
17,桂林北,18:26,18:31,09:30,-
18,柳州,19:43,19:48,10:42,-
19,来宾北,20:13,20:15,11:07,-
20,南宁东,20:58,20:58,11:50,-
