Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,----,20:10,00:00,-
2,潍坊,21:49,21:52,01:39,168
3,青州市,22:24,22:27,02:11,225
4,淄博,22:53,22:59,02:37,268
5,济南,00:07,00:34,03:45,378
6,泰山,01:26,01:28,04:37,451
7,兖州,03:09,03:18,06:18,534
8,徐州,05:11,05:34,08:11,697
9,淮北,06:18,06:22,08:55,552
10,涡阳,07:12,07:18,09:45,637
11,阜阳,08:17,08:46,10:44,713
12,太和北,09:29,09:33,11:27,968
13,界首市,09:51,09:55,11:45,988
14,沈丘,10:19,10:24,12:09,1018
15,项城,10:42,10:49,12:27,1037
16,周口,11:11,11:19,12:49,1067
17,漯河,12:07,12:56,13:37,1133
18,驻马店,13:35,13:50,14:16,1199
19,信阳,14:49,14:57,15:15,1295
20,广水,15:44,15:48,16:02,1360
21,花园,16:21,16:23,16:35,1403
22,孝感,16:44,16:47,16:56,1439
23,汉口,17:33,17:53,17:42,1509
24,云梦,18:51,19:01,18:40,1585
25,安陆,19:18,19:21,18:57,1614
26,随州,19:57,20:00,19:33,1675
27,襄阳,21:30,21:30,21:03,1822
