Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长春,13:42,13:42,00:00,-
2,公主岭,14:20,14:22,00:38,62
3,四平,15:01,15:03,01:17,115
4,铁岭,16:11,16:13,02:25,233
5,沈阳北,17:03,17:11,03:15,310
6,沟帮子,19:01,19:04,05:05,469
7,锦州,19:48,19:53,05:49,533
8,葫芦岛,20:26,20:36,06:22,583
9,绥中,21:20,21:22,07:06,652
10,山海关,22:11,22:17,07:55,717
11,唐山,00:16,00:21,09:54,953
12,天津,01:47,01:53,11:20,999
13,衡水,05:08,05:10,14:35,1278
14,聊城,06:49,07:07,16:14,1430
15,台前,07:42,07:45,16:49,1504
16,郓城,08:12,08:28,17:16,1546
17,菏泽,09:03,09:06,17:51,1586
18,商丘,10:20,10:29,19:05,1685
19,开封,11:53,11:57,20:29,1816
20,郑州,12:45,13:20,21:17,1716
21,偃师,14:33,14:36,22:30,2409
22,洛阳,15:08,15:14,23:02,2012
23,义马,15:59,16:02,23:47,-
24,三门峡,17:01,17:04,24:46,2134
25,渭南,19:35,19:37,27:17,2343
26,西安,20:31,20:31,28:11,2399
