Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁东,----,08:25,00:00,-
2,来宾北,09:07,09:09,00:42,712
3,柳州,09:35,09:38,01:08,778
4,桂林北,10:52,10:55,02:22,942
5,兴安北,11:20,11:22,02:47,352
6,全州南,11:43,11:45,03:08,465
7,永州,12:21,12:25,03:44,494
8,祁阳,12:41,12:43,04:00,568
9,祁东,12:57,12:59,04:14,556
10,衡阳东,13:28,13:30,04:43,629
11,株洲西,13:57,13:59,05:10,754
12,长沙南,14:18,14:22,05:29,806
13,岳阳东,14:55,14:57,06:02,953
14,咸宁北,15:27,15:30,06:32,1083
15,武汉,15:56,16:01,06:58,1168
16,信阳东,16:44,16:48,07:41,1407
17,漯河西,17:27,17:29,08:20,1630
18,郑州东,18:03,18:06,08:54,1744
19,石家庄,19:34,19:41,10:22,2156
20,北京西,20:53,20:53,11:34,2478
