Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州,----,22:05,00:00,-
2,定西,23:21,23:25,01:16,118
3,陇西,00:18,00:21,02:09,202
4,甘谷,01:15,01:18,03:03,281
5,天水,02:32,02:38,04:17,348
6,宝鸡,05:20,05:47,06:59,503
7,咸阳,07:27,07:33,08:39,653
8,西安,08:09,08:19,09:15,676
9,渭南西,09:01,09:03,09:57,-
10,商洛,10:32,10:35,11:26,856
11,丹凤,11:06,11:11,11:57,895
12,商南,12:02,12:07,12:48,953
13,西峡,12:52,12:55,13:33,1020
14,唐河,15:19,15:22,15:57,1186
15,桐柏,16:13,16:17,16:48,1254
16,信阳,17:57,18:17,18:28,1331
17,罗山,18:49,18:52,19:00,1377
18,息县,19:13,19:16,19:21,1404
19,潢川,19:45,19:49,19:50,1435
20,商城,20:15,20:18,20:16,1476
21,固始,20:36,20:39,20:34,1498
22,六安,21:36,21:40,21:31,1583
23,合肥,22:40,22:58,22:31,1675
24,巢湖,23:42,23:46,23:15,1739
25,芜湖,00:33,00:39,24:02,1816
26,杭州,03:43,04:00,27:06,2120
27,绍兴,04:55,05:00,28:01,2183
28,余姚,05:45,05:49,28:46,2243
29,宁波,06:40,06:40,29:37,2291
