Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南西,----,09:41,00:00,-
2,济南东,10:04,10:13,00:23,-
3,章丘北,10:25,10:28,00:35,-
4,淄博北,10:43,10:46,00:50,-
5,临淄北,10:57,10:59,01:01,-
6,青州市北,11:09,11:11,01:11,-
7,潍坊北,11:27,11:29,01:27,-
8,青岛西,12:19,12:24,02:17,-
9,董家口,12:41,12:44,02:34,-
10,日照西,13:06,13:09,02:56,-
11,岚山西,13:22,13:25,03:09,-
12,赣榆,13:46,13:48,03:30,-
13,连云港,14:04,14:08,03:46,-
14,响水县,14:40,14:42,04:18,-
15,滨海港,14:53,14:55,04:29,-
16,阜宁东,15:11,15:13,04:45,-
17,射阳,15:22,15:24,04:54,-
18,盐城,15:45,15:45,05:15,-
