Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,通化,18:56,18:56,00:00,-
2,三源浦,19:50,19:58,00:54,55
3,柳河,20:41,20:44,01:37,97
4,梅河口,21:16,21:26,02:09,107
5,东丰,21:50,21:54,02:33,133
6,辽源,22:33,22:40,03:12,180
7,西丰,23:28,23:31,04:00,-
8,沈阳北,02:20,02:26,06:49,470
9,沈阳,02:33,02:57,06:56,376
10,辽阳,03:39,03:42,07:38,537
11,鞍山,04:18,04:21,08:14,562
12,海城,04:46,04:48,08:39,598
13,大石桥,05:17,05:23,09:08,630
14,熊岳城,05:59,06:01,09:44,691
15,松树,06:33,06:35,10:16,739
16,瓦房店,06:54,06:57,10:35,765
17,普兰店,07:17,07:19,10:55,792
18,金州,07:49,07:55,11:25,837
19,大连,08:33,08:33,12:03,870
