Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,23:16,23:16,00:00,-
2,霸州,00:15,00:26,00:59,92
3,任丘,01:01,01:03,01:34,147
4,衡水,02:25,02:31,02:56,274
5,清河城,03:21,03:23,03:46,120
6,聊城,04:16,04:22,04:39,426
7,菏泽,05:52,05:55,06:09,582
8,商丘南,07:05,07:16,07:19,687
9,亳州,07:57,08:01,08:00,751
10,阜阳,09:18,09:26,09:17,855
11,潢川,10:44,10:47,10:35,737
12,麻城,12:02,12:08,11:50,807
13,九江,14:24,14:28,14:06,1080
14,南昌,15:56,16:16,15:34,1584
15,吉安,18:33,18:37,17:51,1441
16,赣州,20:40,20:44,19:54,1627
17,信丰,21:28,21:32,20:38,1924
18,龙南,22:11,22:15,21:17,1986
19,定南,22:40,22:43,21:42,2009
20,龙川,23:58,00:01,22:57,2102
21,河源,01:10,01:13,24:06,2177
22,惠州,02:04,02:12,24:57,1973
23,东莞东,03:12,03:22,25:57,2311
24,深圳,04:20,04:20,26:55,2088
