Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,加格达奇,12:09,12:09,00:00,-
2,大杨树,13:13,13:20,01:04,78
3,嫩江,14:28,14:34,02:12,170
4,九三,15:04,15:06,02:42,207
5,讷河,15:44,15:49,03:20,263
6,拉哈,16:16,16:18,03:47,320
7,富裕,16:56,17:02,04:25,326
8,齐齐哈尔,17:47,18:13,05:10,389
9,江桥,19:03,19:06,06:00,499
10,泰来,19:48,19:52,06:42,547
11,白城,20:59,21:12,07:49,649
12,通榆,22:20,22:24,08:57,-
13,太平川,22:58,23:00,09:31,816
14,通辽,00:23,00:48,10:54,937
15,甘旗卡,01:38,01:40,11:44,-
16,彰武,02:23,02:26,12:27,1079
17,新立屯,03:02,03:05,13:03,1132
18,锦州,05:00,05:06,14:58,1299
19,绥中,06:26,06:29,16:18,1418
20,山海关,07:16,07:24,17:05,1483
21,秦皇岛,07:46,08:02,17:27,1499
22,北戴河,08:20,08:30,17:45,1503
23,滦县,09:18,09:21,18:33,1590
24,唐山北,10:02,10:13,19:14,1629
25,玉田县,10:35,10:38,19:36,1681
26,北京,12:42,12:42,21:40,1780
