Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,08:00,08:00,00:00,-
2,富阳,08:22,08:24,00:22,-
3,桐庐,08:38,08:40,00:36,-
4,建德,08:54,08:56,00:50,-
5,千岛湖,09:07,09:09,01:01,-
6,绩溪北,09:33,09:35,01:25,-
7,歙县北,09:47,09:49,01:37,-
8,黄山北,09:57,10:00,01:45,396
9,婺源,10:22,10:24,02:07,427
10,上饶,10:47,10:49,02:30,390
11,南平市,11:19,11:21,03:00,-
12,延平西,11:53,11:55,03:32,-
13,三明,12:22,12:24,03:59,-
14,双洋,12:51,12:53,04:26,-
15,漳平西,13:08,13:10,04:41,-
16,雁石南,13:21,13:23,04:52,-
17,龙岩,13:39,13:43,05:08,950
18,厦门北,14:41,14:41,06:06,879
