Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,06:14,06:14,00:00,-
2,天津南,06:48,06:50,00:34,122
3,沧州西,07:13,07:15,00:57,210
4,德州东,07:42,07:44,01:24,314
5,平原东,07:57,07:59,01:37,-
6,禹城东,08:09,08:23,01:47,-
7,济南东,08:44,09:09,02:08,-
8,章丘北,09:21,09:24,02:20,-
9,淄博北,09:39,09:42,02:35,-
10,临淄北,09:53,10:09,02:46,-
11,潍坊北,10:30,10:37,03:07,-
12,胶州北,11:03,11:11,03:33,756
13,青岛西,11:41,11:43,04:03,-
14,董家口,12:00,12:02,04:20,-
15,日照西,12:24,12:26,04:42,-
16,岚山西,12:39,12:53,04:55,-
17,赣榆,13:12,13:14,05:14,-
18,连云港,13:30,13:34,05:30,-
19,响水县,14:06,14:08,06:02,-
20,滨海港,14:19,14:21,06:13,-
21,阜宁东,14:36,14:38,06:28,-
22,射阳,14:47,14:50,06:37,-
23,盐城,15:11,15:11,06:58,-
