Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,02:42,02:42,00:00,-
2,天津,04:36,04:42,01:54,137
3,芦台,06:15,06:18,03:27,218
4,唐山,07:26,07:28,04:35,251
5,山海关,10:30,10:50,07:37,222
6,锦州,12:57,13:05,09:44,406
7,沈阳,16:11,16:19,12:50,648
8,铁岭,17:05,17:07,13:36,718
9,昌图,17:47,17:57,14:16,783
10,四平,18:36,18:39,14:55,836
11,公主岭,19:12,19:14,15:28,889
12,长春,19:58,20:13,16:12,910
13,德惠,21:00,21:02,16:59,1020
14,扶余,21:43,21:45,17:40,1083
15,哈尔滨东,23:15,23:59,19:10,1190
16,绥化,01:21,01:25,20:32,1312
17,庆安,02:05,02:07,21:12,1457
18,铁力,02:41,02:44,21:46,1517
19,带岭,03:58,04:00,23:00,1599
20,南岔,04:29,04:32,23:29,1644
21,汤原,05:37,05:39,24:34,1735
22,佳木斯,06:16,06:16,25:11,1756
