Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南通,----,18:38,00:00,-
2,海安,19:19,19:22,00:41,-
3,泰州,19:56,20:04,01:15,119
4,扬州,20:44,20:47,01:55,183
5,南京,21:52,22:08,03:00,284
6,马鞍山,23:09,23:12,04:01,362
7,芜湖,23:59,00:05,04:48,409
8,铜陵,01:27,01:31,06:10,487
9,池州,02:32,02:38,07:11,544
10,九江,04:46,04:52,09:19,734
11,新余,08:23,08:28,12:50,1030
12,萍乡,09:45,09:49,14:07,1155
13,醴陵,10:26,10:30,14:44,1194
14,株洲,10:58,11:08,15:12,1236
15,湘潭,11:33,11:38,15:37,1262
16,娄底,12:45,12:53,16:44,1361
17,溆浦,15:38,15:41,19:29,1572
18,怀化,17:05,17:21,20:53,1676
19,凯里,21:09,21:14,24:41,1945
20,贵阳,23:42,00:04,27:09,2133
21,六枝,02:19,02:24,29:24,2286
22,六盘水,04:00,04:10,31:00,2382
23,宣威,05:57,06:03,32:47,2513
24,曲靖,07:18,07:23,34:02,2614
25,昆明,09:07,09:07,35:46,2771
