Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,----,15:43,00:00,-
2,余姚,16:20,16:25,00:37,48
3,上虞,16:49,16:52,01:01,80
4,绍兴,17:30,17:33,01:39,108
5,杭州东,18:23,18:30,02:29,155
6,海宁,19:06,19:09,03:05,224
7,嘉兴,19:29,19:32,03:25,252
8,松江,20:08,20:17,04:01,306
9,上海南,20:45,21:16,04:29,332
10,苏州,22:46,22:49,05:59,430
11,无锡,23:17,23:20,06:27,440
12,常州,23:47,23:50,06:54,479
13,镇江,00:34,00:38,07:38,551
14,南京,01:23,01:31,08:23,647
15,蚌埠,03:29,03:44,10:21,831
16,徐州,05:27,05:40,12:04,995
17,滕州,07:00,07:04,13:24,1097
18,邹城,07:32,07:35,13:52,1137
19,兖州,07:50,07:53,14:07,1158
20,泰山,08:49,08:53,15:03,1241
21,济南,09:51,10:14,16:01,1314
22,禹城,10:55,10:59,16:42,1364
23,德州,11:52,11:57,17:35,1432
24,沧州,13:02,13:05,18:40,1545
25,天津,14:40,14:48,20:15,1671
26,芦台,15:42,15:51,21:09,-
27,唐山,16:20,16:37,21:38,1785
28,秦皇岛,18:34,18:39,23:35,1933
29,山海关,19:06,19:14,24:02,1949
30,兴城,20:23,20:26,25:11,2062
31,葫芦岛,20:43,20:46,25:28,2083
32,锦州,21:25,21:30,26:07,2133
33,沈阳,00:07,00:28,28:44,2430
34,抚顺北,01:17,01:20,29:33,2495
35,清原,02:48,02:50,31:01,2594
36,梅河口,03:57,04:05,32:08,2676
37,朝阳镇,04:33,04:37,32:36,2711
38,磐石,05:06,05:10,33:05,2750
39,明城,05:36,05:39,33:31,2782
40,烟筒山,05:51,05:55,33:43,2795
41,吉林,07:27,08:05,35:15,2894
42,九台,08:58,09:03,36:08,2970
43,长春,09:56,09:56,37:01,3022
