Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,----,12:43,00:00,-
2,青田,13:02,13:04,00:19,5
3,丽水,13:23,13:25,00:38,84
4,武义北,13:52,13:54,01:05,99
5,金华南,14:05,14:07,01:16,104
6,义乌,14:25,14:27,01:34,109
7,杭州东,14:59,15:01,02:06,254
8,余杭,15:11,15:14,02:16,264
9,嘉兴南,15:31,15:41,02:33,329
10,嘉善南,15:50,15:52,02:42,346
11,金山北,16:02,16:03,02:52,541
12,上海虹桥,16:22,16:25,03:11,413
13,昆山南,16:44,16:46,03:30,463
14,苏州,16:57,16:59,03:41,497
15,无锡新区,17:11,17:13,03:53,526
16,无锡,17:21,17:23,04:01,539
17,常州,17:37,17:39,04:15,578
18,丹阳,17:55,18:00,04:31,622
19,镇江,18:13,18:15,04:44,650
20,南京南,18:41,18:44,05:10,724
21,江宁西,18:56,18:58,05:22,729
22,马鞍山东,19:07,19:09,05:31,734
23,芜湖,19:27,19:29,05:49,744
24,繁昌西,19:49,19:51,06:09,754
25,铜陵,20:07,20:09,06:25,759
26,池州,20:29,20:31,06:45,816
27,安庆,20:50,20:50,07:04,821
