Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,----,11:43,00:00,-
2,义乌,12:16,12:18,00:33,145
3,金华,12:34,12:36,00:49,193
4,玉山南,13:16,13:28,01:29,352
5,上饶,13:40,13:43,01:41,390
6,弋阳,14:00,14:02,01:58,451
7,鹰潭北,14:16,14:19,02:12,487
8,进贤南,14:41,14:43,02:34,497
9,南昌西,15:01,15:05,02:52,631
10,宜春,15:47,15:49,03:34,807
11,萍乡北,16:08,16:11,03:53,868
12,长沙南,16:41,16:50,04:23,897
13,湘潭北,17:04,17:06,04:37,923
14,韶山南,17:20,17:22,04:51,963
15,娄底南,17:39,17:42,05:08,1022
16,怀化南,18:34,18:42,06:00,1229
17,芷江,18:54,18:56,06:12,1263
18,三穗,19:27,19:29,06:43,-
19,贵定北,20:12,20:14,07:26,1409
20,贵阳北,20:34,20:38,07:46,1332
21,安顺西,21:08,21:10,08:16,1419
22,盘州,21:57,22:00,09:03,1429
23,昆明南,22:55,22:55,09:58,1449
