Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,12:53,12:53,00:00,-
2,大英东,14:10,15:02,01:17,121
3,营山,16:37,16:50,02:52,273
4,达州,17:53,18:03,03:55,374
5,万源,19:36,19:39,05:28,499
6,安康,21:04,21:28,06:53,650
7,渭南,01:01,01:05,10:26,1070
8,三门峡,04:08,04:11,13:29,1107
9,渑池,04:59,05:02,14:17,1227
10,洛阳,05:56,06:06,15:11,1401
11,巩义,06:58,07:05,16:03,1263
12,郑州,08:08,08:23,17:06,1676
13,新乡,09:26,09:33,18:09,1601
14,卫辉,09:50,09:55,18:26,1457
15,鹤壁,10:21,10:33,18:52,1069
16,汤阴,10:48,10:52,19:07,1791
17,安阳,11:10,11:23,19:25,1708
18,邯郸,12:00,12:08,20:02,1768
19,邢台,12:46,12:50,20:40,1820
20,石家庄,14:02,14:10,21:52,1929
21,定州,14:57,14:59,22:39,1942
22,保定,15:36,15:47,23:16,2002
23,天津,18:14,18:26,25:43,2478
24,塘沽,19:03,19:07,26:20,2187
25,唐山,20:01,20:09,27:14,2358
26,滦县,21:02,21:05,28:07,2883
27,秦皇岛,22:32,22:41,29:34,2520
28,山海关,23:06,23:14,29:59,2536
29,葫芦岛,00:37,00:39,31:22,2607
30,锦州,01:18,01:24,32:01,2657
31,盘锦,02:57,03:02,33:34,2727
32,鞍山,04:34,04:37,35:06,2840
33,辽阳,04:56,04:59,35:25,2865
34,沈阳,05:49,05:58,36:15,2929
35,沈阳北,06:05,06:05,36:22,2965
