Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,08:05,08:05,00:00,-
2,余姚北,08:24,08:42,00:19,49
3,绍兴东,08:53,08:55,00:30,54
4,绍兴北,09:09,09:11,00:44,112
5,杭州东,09:29,09:33,01:02,155
6,德清,09:46,09:48,01:15,137
7,湖州,10:01,10:03,01:28,226
8,宜兴,10:20,10:23,01:45,282
9,南京南,10:56,11:01,02:18,411
10,合肥,11:57,12:09,03:14,616
11,淮南南,12:36,12:38,03:41,-
12,寿县,12:47,12:49,03:50,-
13,阜阳西,13:19,13:23,04:20,-
14,界首南,13:42,13:44,04:39,-
15,淮阳南,14:00,14:02,04:55,-
16,周口东,14:11,14:15,05:04,-
17,许昌北,14:46,14:48,05:35,-
18,郑州东,15:20,15:20,06:07,767
