Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,安庆,----,15:10,00:00,-
2,池州,15:29,15:31,00:19,5
3,铜陵,15:51,15:53,00:39,62
4,弋江,16:17,16:19,01:03,72
5,芜湖,16:30,16:32,01:14,77
6,马鞍山东,16:50,16:52,01:32,82
7,南京南,17:10,17:19,01:50,92
8,镇江,17:45,17:47,02:16,166
9,常州,18:12,18:14,02:41,238
10,戚墅堰,18:22,18:23,02:49,-
11,无锡,18:34,18:36,03:00,277
12,苏州,18:51,18:53,03:15,319
13,昆山南,19:05,19:08,03:27,353
14,上海虹桥,19:29,19:33,03:48,403
15,杭州东,20:21,20:39,04:36,562
16,诸暨,21:02,21:04,04:59,-
17,义乌,21:18,21:20,05:13,707
18,金华,21:36,21:38,05:29,-
19,龙游,21:53,21:55,05:44,-
20,衢州,22:07,22:07,05:56,-
