Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,韩城,14:20,14:20,00:00,-
2,河津,15:07,15:10,00:47,43
3,稷山,15:33,15:36,01:10,69
4,新绛,15:55,15:58,01:29,89
5,侯马,16:17,16:22,01:48,105
6,襄汾,16:51,16:53,02:17,139
7,临汾,17:15,17:21,02:39,165
8,洪洞,17:40,17:43,02:58,188
9,霍州,18:21,18:24,03:36,230
10,灵石,19:00,19:03,04:12,273
11,介休,19:33,19:37,04:42,300
12,平遥,19:58,20:02,05:03,331
13,祁县,20:17,20:20,05:18,353
14,太谷,20:39,20:42,05:37,376
15,榆次,21:10,21:14,06:05,412
16,太原,22:00,22:31,06:51,439
17,石家庄北,00:30,00:43,08:50,664
18,北京,05:03,05:03,13:10,1080
