Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,07:10,00:00,-
2,洛阳龙门,08:27,08:31,01:17,380
3,郑州,09:07,09:12,01:53,440
4,许昌东,09:45,09:51,02:26,605
5,漯河西,10:07,10:10,02:42,669
6,驻马店西,10:28,10:32,03:00,733
7,明港东,10:49,10:52,03:17,-
8,信阳东,11:05,11:09,03:30,851
9,孝感北,11:27,11:31,03:48,924
10,武汉,12:02,12:05,04:19,1050
11,鄂州,12:29,12:31,04:43,1106
12,黄石北,12:42,12:44,04:54,1135
13,大冶北,12:52,13:07,05:02,1145
14,白沙铺,13:16,13:18,05:11,-
15,阳新,13:28,13:30,05:21,1182
16,瑞昌西,13:50,13:52,05:41,1233
17,共青城,14:18,14:20,06:07,-
18,南昌西,14:49,14:53,06:36,1754
19,樟树东,15:26,15:28,07:09,-
20,吉安西,15:56,15:58,07:37,-
21,龙岩,18:01,18:05,09:40,-
22,漳州,18:47,18:49,10:22,-
23,厦门北,19:09,19:09,10:42,-
