Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津西,----,09:35,00:00,-
2,白沟,10:11,10:13,00:36,15
3,白洋淀,10:24,10:27,00:47,20
4,保定东,10:42,10:48,01:02,25
5,石家庄,11:23,11:41,01:37,167
6,邢台东,12:10,12:13,02:06,289
7,邯郸东,12:29,12:31,02:22,342
8,安阳东,12:48,12:57,02:39,402
9,新乡东,13:23,13:36,03:05,512
10,郑州东,13:58,14:09,03:27,579
11,洛阳龙门,14:45,14:47,04:03,718
12,华山北,15:40,15:42,04:56,1106
13,渭南北,16:00,16:02,05:14,-
14,西安北,16:20,16:24,05:32,1098
15,杨陵南,16:52,17:03,06:00,-
16,宝鸡南,17:26,17:30,06:23,-
17,天水南,18:15,18:17,07:08,-
18,通渭,18:46,18:48,07:37,-
19,兰州西,19:40,19:40,08:29,-
