Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,15:05,00:00,-
2,松江,15:23,15:26,00:18,26
3,嘉善,15:50,15:53,00:42,62
4,嘉兴,16:06,16:09,00:55,80
5,海宁,16:31,16:34,01:17,108
6,杭州东,17:17,17:23,02:00,167
7,义乌,18:50,18:54,03:27,312
8,金华,19:33,19:39,04:06,360
9,衢州,20:41,20:44,05:08,446
10,上饶,22:25,22:35,06:49,481
11,鹰潭,23:49,00:04,08:03,597
12,株洲,04:57,05:05,12:56,1049
13,湘潭,05:38,05:50,13:29,1075
14,娄底,07:13,07:21,14:52,1174
15,怀化,11:29,11:41,19:00,1489
16,新晃,12:55,13:01,20:14,1576
17,玉屏,13:31,13:35,20:44,1578
18,镇远,14:28,14:33,21:37,1746
19,凯里,15:45,15:53,22:49,1810
20,贵阳,18:30,18:30,25:26,1948
