Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,佳木斯,19:14,19:14,00:00,-
2,汤原,19:49,19:51,00:35,50
3,浩良河,20:16,20:18,01:00,87
4,南岔,21:07,21:10,01:49,153
5,带岭,21:39,21:41,02:18,186
6,朗乡,21:54,21:56,02:31,200
7,铁力,22:57,22:59,03:32,280
8,庆安,23:31,23:33,04:04,328
9,绥化,00:17,00:20,04:48,382
10,哈尔滨东,01:40,02:04,06:08,500
11,长春,05:08,05:16,09:12,718
12,公主岭,05:59,06:02,09:55,815
13,四平,06:41,06:43,10:34,867
14,昌图,07:17,07:20,11:08,921
15,开原,07:40,07:42,11:28,952
16,铁岭,08:04,08:07,11:50,985
17,沈阳北,09:27,09:35,13:10,1053
18,沈阳,09:42,09:55,13:17,1055
19,大虎山,11:25,11:28,14:47,1180
20,沟帮子,11:57,12:00,15:16,1222
21,锦州,12:43,12:49,15:59,1286
22,葫芦岛,13:22,13:25,16:32,1336
23,兴城,13:41,13:43,16:48,1357
24,绥中,14:14,14:16,17:19,1405
25,山海关,15:03,15:15,18:06,1470
26,滦县,17:33,17:50,20:24,1548
27,唐山,18:47,18:58,21:21,1648
28,芦台,19:25,19:29,21:48,1690
29,塘沽,19:54,19:56,22:13,1702
30,天津,20:36,20:44,22:53,1771
31,沧州,22:46,22:49,24:55,1909
32,泊头,23:13,23:15,25:19,-
33,济南,02:53,03:14,28:57,-
34,淄博,04:18,04:20,30:01,2241
35,青州市,04:46,04:48,30:27,2293
36,潍坊,05:20,05:23,30:59,2350
37,高密,06:06,06:08,31:42,2435
38,胶州,06:28,06:31,32:02,2460
39,蓝村,06:47,06:53,32:18,2472
40,莱西,07:35,07:38,33:00,2536
41,莱阳,07:56,07:59,33:18,2559
42,徐家店,08:23,08:26,33:42,-
43,桃村,08:41,08:45,33:57,2610
44,烟台,09:50,09:50,35:02,2664
