Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昭通,14:10,14:10,00:00,-
2,草海,15:37,15:44,01:27,20
3,六盘水,17:37,17:54,03:20,93
4,六枝,19:11,19:15,04:37,189
5,安顺,19:55,20:00,05:17,245
6,贵阳,21:14,21:50,06:31,342
7,怀化,04:24,04:36,13:05,799
8,娄底,08:52,08:58,17:21,-
9,湘潭,10:13,10:17,18:36,-
10,株洲,11:09,11:29,19:28,-
11,萍乡,12:20,12:27,20:19,-
12,宜春,13:10,13:16,21:02,-
13,新余,13:51,13:55,21:37,1445
14,丰城,15:26,15:49,23:08,-
15,进贤,16:31,16:43,23:50,-
16,鹰潭,17:39,17:49,24:46,1691
17,上饶,19:09,19:15,26:06,1807
18,衢州,20:40,20:46,27:31,-
19,金华,22:18,22:24,29:03,2004
20,义乌,22:58,23:03,29:37,2052
21,杭州,00:26,00:47,31:00,2256
22,绍兴,01:59,02:05,32:12,-
23,宁波,03:29,03:29,33:36,-
