Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,12:07,12:07,00:00,-
2,广安,13:35,13:39,01:28,-
3,渠县,14:07,14:10,01:56,-
4,达州,15:00,15:08,02:46,-
5,万源,16:41,16:43,04:19,-
6,安康,18:08,18:15,05:44,-
7,十堰,20:55,20:57,08:24,-
8,襄阳,23:02,23:39,10:29,-
9,南阳,01:24,01:27,12:14,-
10,郑州,06:20,06:47,17:07,-
11,民权,08:17,08:22,18:37,-
12,商丘,09:02,09:07,19:17,1673
13,砀山,09:50,09:55,20:00,-
14,徐州,10:54,11:11,20:59,-
15,枣庄西,12:11,12:13,21:59,-
16,滕州,12:35,12:37,22:21,-
17,邹城,13:05,13:07,22:49,-
18,兖州,13:22,13:25,23:04,-
19,泰山,14:21,14:24,24:00,-
20,济南,15:22,15:22,24:58,2132
