Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,安庆,----,07:32,00:00,-
2,池州,07:51,07:53,00:19,5
3,铜陵,08:13,08:15,00:39,62
4,繁昌西,08:30,08:32,00:54,67
5,芜湖,08:52,08:54,01:14,77
6,马鞍山东,09:12,09:14,01:32,82
7,江宁西,09:23,09:25,01:41,87
8,南京南,09:38,09:41,01:54,92
9,镇江,10:07,10:09,02:20,166
10,丹阳,10:22,10:29,02:33,194
11,常州,10:44,10:46,02:48,238
12,无锡,11:00,11:02,03:02,277
13,苏州,11:17,11:19,03:17,319
14,昆山南,11:32,11:37,03:30,353
15,上海虹桥,11:55,12:01,03:48,403
16,嘉兴南,12:29,12:38,04:16,487
17,杭州东,13:04,13:07,04:42,562
18,义乌,13:39,13:45,05:14,707
19,金华南,14:02,14:04,05:31,712
20,缙云西,14:30,14:32,05:57,727
21,丽水,14:45,14:47,06:10,727
22,青田,15:07,15:09,06:30,806
23,温州南,15:29,15:29,06:50,811
