Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌鲁木齐,----,23:18,00:00,-
2,吐鲁番,01:11,01:17,01:53,150
3,鄯善,02:39,02:45,03:15,298
4,哈密,05:27,05:42,05:57,535
5,柳园,09:27,09:34,09:42,882
6,疏勒河,12:10,12:15,12:18,1024
7,玉门,12:32,12:37,12:35,959
8,嘉峪关,14:13,14:22,14:11,1179
9,酒泉,14:41,14:45,14:30,1201
10,高台,16:00,16:06,15:45,1308
11,临泽,16:33,16:38,16:12,1369
12,张掖,17:06,17:12,16:40,1402
13,金昌,19:22,19:28,18:50,1572
14,武威,20:37,20:43,19:59,1646
15,谭家井,21:57,22:02,21:13,-
16,中卫,00:20,00:40,23:31,1898
17,定边,04:00,04:02,26:51,2138
18,绥德,06:36,06:49,29:25,2384
19,吕梁,07:52,07:58,30:28,2473
20,交城,09:05,09:08,31:35,-
21,太原,10:15,10:38,32:42,2654
22,石家庄北,13:37,13:57,35:41,2879
23,辛集,14:48,15:10,36:32,2964
24,衡水,15:46,16:16,37:08,3011
25,饶阳,16:55,16:57,37:47,3073
26,任丘,17:34,17:37,38:24,3138
27,霸州,18:15,18:19,39:02,3193
28,天津,19:41,19:48,40:24,3280
29,塘沽,20:20,20:23,40:56,3320
30,唐山,22:03,22:05,42:36,3403
31,锦州,03:31,03:37,48:02,3760
32,沈阳北,07:00,07:17,51:25,4207
33,铁岭,08:20,08:22,52:28,4274
34,开原,08:50,08:52,52:56,4094
35,昌图,09:16,09:18,53:20,4339
36,四平,09:59,10:01,54:01,4392
37,公主岭,10:34,10:36,54:34,4436
38,长春,11:19,11:27,55:17,4507
39,德惠,12:17,12:21,56:07,4374
40,陶赖昭,12:48,12:51,56:34,4416
41,扶余,13:09,13:12,56:52,4437
42,双城堡,13:48,13:51,57:28,4488
43,哈尔滨,14:32,14:47,58:09,4539
44,大庆西,16:27,16:31,59:49,4709
45,齐齐哈尔,17:43,17:43,61:01,4827
