Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,15:15,15:15,00:00,-
2,溧阳,15:41,15:43,00:26,98
3,宜兴,15:55,15:57,00:38,129
4,长兴,16:09,16:11,00:50,165
5,湖州,16:20,16:22,00:59,185
6,德清,16:35,16:37,01:12,221
7,杭州东,16:50,16:52,01:25,256
8,义乌,17:25,17:27,01:58,401
9,龙游,17:53,17:55,02:24,702
10,衢州,18:06,18:08,02:35,535
11,上饶,18:35,18:37,03:02,570
12,鹰潭北,19:03,19:05,03:28,676
13,南昌西,19:40,19:45,04:03,883
14,高安,20:01,20:03,04:19,858
15,新余北,20:24,20:26,04:40,1010
16,宜春,20:41,20:43,04:55,1273
17,萍乡北,21:00,21:02,05:12,1246
18,醴陵东,21:14,21:16,05:24,1363
19,长沙南,21:39,21:39,05:47,1439
