Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南,----,07:23,00:00,-
2,曲阜东,08:01,08:03,00:38,132
3,滕州东,08:19,08:21,00:54,188
4,枣庄,08:34,08:36,01:07,224
5,徐州东,08:55,08:57,01:26,289
6,宿州东,09:15,09:17,01:44,357
7,蚌埠南,09:40,09:42,02:07,445
8,南京南,10:24,10:28,02:49,620
9,宜兴,11:03,11:05,03:24,749
10,湖州,11:22,11:25,03:41,805
11,德清,11:38,11:40,03:54,841
12,杭州东,11:53,11:56,04:07,1149
13,绍兴北,12:14,12:16,04:25,919
14,宁波,12:48,12:51,04:57,1314
15,三门县,13:30,13:32,05:36,1137
16,台州,13:51,13:53,05:55,1183
17,温岭,14:04,14:06,06:06,1207
18,乐清,14:32,14:33,06:32,1271
19,温州南,14:49,14:49,06:48,1306
