Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,12:40,00:00,-
2,嘉善南,13:03,13:05,00:23,67
3,桐乡,13:20,13:22,00:38,112
4,杭州东,13:40,13:42,00:56,159
5,诸暨,14:05,14:07,01:19,252
6,义乌,14:21,14:23,01:33,304
7,上饶,15:17,15:20,02:27,545
8,鹰潭北,15:46,15:48,02:53,650
9,南昌西,16:23,16:27,03:28,795
10,高安,16:43,16:45,03:44,828
11,新余北,17:06,17:08,04:05,917
12,宜春,17:23,17:25,04:20,957
13,醴陵东,17:49,17:51,04:44,1052
14,长沙南,18:14,18:18,05:07,1128
15,湘潭北,18:32,18:34,05:21,1149
16,娄底南,19:00,19:02,05:47,1262
17,邵阳北,19:18,19:20,06:03,1314
18,新化南,19:33,19:35,06:16,1351
19,溆浦南,19:52,19:54,06:33,1394
20,怀化南,20:15,20:15,06:54,1469
