Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,荣成,09:58,09:58,00:00,-
2,文登东,10:10,10:12,00:12,17
3,威海,10:24,10:26,00:24,22
4,牟平,10:46,10:48,00:44,64
5,烟台南,10:59,11:01,00:55,87
6,莱阳,11:34,11:36,01:28,173
7,潍坊,12:53,12:58,02:45,400
8,淄博,13:33,13:36,03:20,500
9,济南,14:23,14:30,04:07,610
10,滕州东,15:21,15:34,04:58,781
11,徐州东,15:59,16:21,05:23,899
12,萧县北,16:39,16:41,05:41,904
13,永城北,16:54,16:56,05:54,909
14,商丘,17:19,17:26,06:17,914
15,兰考南,17:51,17:53,06:42,-
16,郑州东,18:25,18:28,07:14,929
17,洛阳龙门,19:04,19:11,07:50,1068
18,渑池南,19:30,19:32,08:09,1133
19,华山北,20:11,20:13,08:48,1327
20,渭南北,20:31,20:33,09:06,1385
21,西安北,20:51,20:51,09:24,1448
