Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南西,06:40,06:40,00:00,-
2,泰安,06:57,06:59,00:17,59
3,曲阜东,07:18,07:20,00:36,129
4,滕州东,07:37,07:39,00:53,185
5,徐州东,08:04,08:30,01:18,286
6,永城北,08:56,08:58,01:44,367
7,商丘,09:22,09:24,02:08,296
8,郑州东,10:14,10:17,02:58,311
9,洛阳龙门,10:54,10:56,03:35,671
10,渭南北,12:04,12:07,04:43,691
11,西安北,12:26,12:32,05:02,1169
12,咸阳秦都,12:44,12:46,05:14,1199
13,杨陵南,13:04,13:06,05:32,-
14,宝鸡南,13:29,13:33,05:55,1336
15,天水南,14:18,14:20,06:40,1468
16,通渭,14:49,14:51,07:09,1564
17,定西北,15:17,15:19,07:35,1643
18,兰州西,15:49,15:49,08:05,1737
