Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,10:05,10:05,00:00,-
2,石家庄,11:19,11:25,01:14,281
3,高邑西,11:40,11:42,01:29,332
4,邯郸东,12:11,12:14,01:58,456
5,安阳东,12:31,12:34,02:15,516
6,郑州东,13:17,13:20,02:58,693
7,信阳东,14:28,14:30,04:06,1030
8,武汉,15:14,15:18,04:50,1229
9,长沙南,16:36,16:40,06:08,1591
10,韶山南,17:03,17:05,06:31,1697
11,娄底南,17:22,17:24,06:48,1756
12,新化南,17:48,17:50,07:12,1845
13,怀化南,18:23,18:30,07:45,1923
14,铜仁南,18:59,19:01,08:14,1962
15,凯里南,19:36,19:38,08:49,1967
16,贵阳北,20:16,20:20,09:27,1972
17,安顺西,20:50,20:52,09:57,2398
18,昆明南,22:31,22:31,11:36,2007
