Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,18:16,00:00,-
2,延平东,20:40,20:50,02:24,-
3,顺昌,22:28,22:31,04:02,160
4,邵武,00:00,00:08,05:31,251
5,景德镇,05:15,05:22,10:38,556
6,祁门,07:19,07:25,12:35,-
7,黄山,08:38,08:45,13:48,723
8,绩溪县,09:43,09:49,14:46,773
9,宣城,11:55,12:00,16:52,905
10,芜湖,12:56,13:02,17:48,969
11,马鞍山,13:46,13:52,18:32,1016
12,南京,14:51,15:03,19:31,1226
13,蚌埠,17:04,17:14,21:32,1278
14,徐州,18:58,19:06,23:16,1442
15,泰山,21:58,22:01,26:08,1688
16,济南,22:59,23:05,27:06,1761
17,德州,00:35,00:39,28:36,1879
18,沧州,01:42,01:52,29:39,1992
19,北京,05:09,05:09,32:56,2256
