Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉中,----,12:42,00:00,-
2,西乡,14:05,14:07,01:23,93
3,安康,16:32,16:54,03:48,240
4,旬阳,17:34,17:37,04:28,284
5,白河县,18:41,18:46,05:32,364
6,十堰,19:47,19:49,06:33,442
7,武当山,20:07,20:09,06:51,461
8,襄阳,21:59,22:20,08:41,613
9,平顶山,01:54,01:57,12:15,115
10,漯河,02:55,03:22,13:13,971
11,许昌,04:01,04:06,13:52,1025
12,郑州,06:10,06:35,15:56,1112
13,新乡,07:37,07:55,16:58,1192
14,卫辉,08:12,08:15,17:15,1216
15,鹤壁,08:40,08:44,17:40,1258
16,汤阴,09:00,09:10,17:56,-
17,安阳,09:26,09:39,18:12,1299
18,邯郸,10:19,10:43,18:52,1359
19,邢台,11:14,11:18,19:23,1411
20,石家庄,12:29,12:49,20:34,1519
21,保定,14:24,14:32,22:09,1654
22,北京西,16:13,16:13,23:50,1800
